848,2000-08-15T10:12:50,99.19,1
861,2000-04-07T02:10:33,97.95,1
868,2000-09-13T13:08:38,97.03,1
872,2000-06-19T18:48:22,94.24,1
902,2000-02-03T08:39:49,93.67,1
928,2000-10-18T17:08:35,93.02,1
931,2000-08-11T16:05:18,96.89,1
935,2000-07-28T17:33:47,97.44,1
965,2000-12-12T09:39:38,95.25,1
991,2000-12-26T10:48:06,96.92,1
993,2000-11-26T08:51:30,99.12,1
1020,2000-09-29T21:46:09,99.48,1
1024,2000-09-10T00:52:17,98.92,1
1042,2000-02-22T13:56:03,92.72,1
1051,2000-11-15T19:45,98.01,1
1060,2000-03-27T10:29:38,98.01,1
1085,2000-02-02T06:30:19,94.74,1
1098,2000-12-22T02:50:05,90.32,1
1103,2000-01-07T17:32:07,93.76,1
1108,2000-03-26T14:15:16,91.84,1
1114,2000-12-04T06:34:48,90.95,1
1127,2000-11-26T10:34:39,98.01,1
1128,2000-03-08T14:29:15,98.51,1
1133,2000-07-26T15:47:12,93.91,1
1135,2000-09-02T15:10:30,98.02,1
1141,2000-03-28T13:19:55,93.71,1
1143,2000-03-13T02:08:21,92.96,1
1145,2000-04-13T16:56:29,94.92,1
1153,2000-05-29T04:38:06,91.84,1
1171,2000-04-17T04:05:18,93.38,1
1201,2000-03-04T03:50:29,94.33,1
1215,2000-05-09T23:21:33,96.9,1
1216,2000-10-10T16:02:18,97.83,1
1224,2000-11-02T10:05:49,99.13,1
1245,2000-06-12T19:19:07,98.15,1
1251,2000-10-06T12:53:55,90.48,1
1265,2000-10-15T23:34:06,90.83,1
1329,2000-09-12T10:08:18,99.32,1
1335,2000-05-24T04:30:26,93.81,1
1343,2000-06-07T18:13:47,95.18,1
1356,2000-01-05T08:46:20,90.38,1
1359,2000-02-23T22:35:10,90.78,1
1365,2000-07-24T01:36:11,90.9,1
1377,2000-10-27T04:39:02,99.54,1
1390,2000-07-09T16:52:28,92.62,1
1392,2000-07-05T17:47:31,93.57,1
1393,2000-02-22T15:47:30,91.36,1
1394,2000-02-19T10:54:58,93.62,1
1397,2000-07-31T05:09:30,95.25,1
1399,2000-02-15T21:25:40,91.89,1
1409,2000-01-24T12:19:02,97.21,1
1457,2000-07-03T23:21:49,90.18,1
1460,2000-06-11T12:49:26,94.72,1
1469,2000-08-23T08:22:36,94.76,1
1477,2000-01-17T08:21:15,91.53,1
1482,2000-01-11T17:15:20,97.34,1
1483,2000-10-11T12:56:29,97.69,1
1500,2000-11-13T14:45:05,97.66,1
1515,2000-09-15T13:17:34,92.88,1
1527,2000-04-18T00:00:13,91.7,1
1539,2000-05-30T12:48:04,91.74,1
1540,2000-05-07T20:04:49,99.84,1
1556,2000-01-02T23:06:14,91.24,1
1557,2000-07-18T11:06:17,99.45,1
1565,2000-07-28T15:33:21,94.66,1
1569,2000-11-22T14:32:08,95.98,1
1583,2000-11-03T10:18:47,94.32,1
1588,2000-11-30T10:27:50,95.68,1
1603,2000-12-02T22:32:30,94.86,1
1605,2000-03-12T16:28:59,91.07,1
1611,2000-09-15T02:28:27,91.28,1
1622,2000-04-16T11:19:51,94.86,1
1625,2000-09-14T00:29:19,93.31,1
1626,2000-07-20T23:11:10,96.69,1
1627,2000-03-04T19:08:31,97.28,1
1639,2000-03-23T14:12:58,94.4,1
1656,2000-05-20T22:46,98.81,1
1657,2000-10-12T16:39:26,94.86,1
1659,2000-06-18T14:21:16,93.27,1
1684,2000-12-06T03:48:27,91.61,1
1698,2000-06-12T13:56:32,94.43,1
1762,2000-04-28T06:46:46,99.84,1
1774,2000-11-18T15:09:55,96.32,1
1775,2000-03-01T02:34:15,93.32,1
1783,2000-11-05T05:53:42,95.03,1
1790,2000-09-16T23:10:33,93.98,1
1791,2000-07-24T11:04:12,99.45,1
1799,2000-09-01T14:25:21,90.15,1
1804,2000-11-03T17:24:53,96.53,1
1845,2000-09-22T20:41:51,95.13,1
1852,2000-05-05T20:59:32,90.81,1
1862,2000-11-07T08:32:14,99.67,1
1884,2000-11-17T15:17:05,95.74,1
1901,2000-02-09T04:09:27,94.86,1
1908,2000-01-25T17:42:23,95.27,1
1909,2000-07-23T15:22:03,94.46,1
1914,2000-01-13T05:54:19,99.46,1
1921,2000-12-29T01:19:01,99.34,1
1922,2000-12-24T21:45:25,93.58,1
1929,2000-06-22T11:24:55,97.27,1
1935,2000-03-12T01:54:48,96.97,1
1939,2000-05-26T23:53:58,97.05,1
1962,2000-07-22T13:41:45,95.59,1
1976,2000-10-04T17:29:15,94.38,1
1988,2000-02-23T15:38:16,95.34,1
1996,2000-09-27T22:40:23,97.18,1
1998,2000-05-01T10:45:46,92.55,1
2025,2000-06-21T18:20:44,98.64,1
2033,2000-06-20T06:29:06,91.85,1
2035,2000-04-17T07:57:59,96.03,1
2037,2000-10-28T02:17:24,97.41,1
2054,2000-02-25T13:37:23,94.53,1
2060,2000-01-25T16:46:06,92.14,1
2072,2000-05-17T14:21:59,90.94,1
2079,2000-12-30T18:49:34,97.05,1
2089,2000-03-21T14:10:39,98.49,1
2091,2000-12-30T02:28:08,91.66,1
2106,2000-02-18T00:12:56,97.97,1
2117,2000-08-27T13:46:29,96.16,1
2123,2000-08-14T12:02:36,99.43,1
2135,2000-04-24T19:40:05,97.47,1
2149,2000-12-23T05:49:24,90.53,1
2163,2000-09-21T10:41:35,92.45,1
2168,2000-01-21T22:57:49,90.11,1
2169,2000-05-01T19:24:56,96.47,1
2173,2000-09-06T19:00:57,93.35,1
2201,2000-05-28T03:36:39,92.24,1
2222,2000-03-11T16:59:58,92.79,1
2227,2000-01-27T00:32:20,99.9,1
2228,2000-10-12T06:29:02,91.02,1
2252,2000-06-25T10:44:22,96.83,1
2262,2000-08-27T10:48:58,98.49,1
2277,2000-01-12T09:45:29,93.05,1
2290,2000-08-15T19:37:05,96.54,1
2292,2000-07-09T16:48:53,97.99,1
2294,2000-08-14T05:29:26,92.78,1
2306,2000-12-20T18:19:20,90.11,1
2336,2000-01-31T11:15:56,98.15,1
2351,2000-05-24T06:22:47,95.97,1
2353,2000-02-04T11:01:38,91.12,1
2365,2000-03-28T16:24:46,96.36,1
2371,2000-07-16T01:03:58,95.75,1
2372,2000-03-02T12:37:32,96.97,1
2398,2000-06-24T21:36:16,95.19,1
2400,2000-08-16T20:45:53,99.35,1
2420,2000-10-24T20:20:19,95.36,1
2423,2000-04-15T12:43:02,92.89,1
2435,2000-04-06T21:29:08,91.94,1
2443,2000-06-06T10:57:08,99.61,1
2454,2000-09-15T05:25:43,97.8,1
2455,2000-10-07T06:38:23,90.49,1
2483,2000-07-18T19:49:01,91.9,1
2487,2000-09-22T06:01:10,95.04,1
2491,2000-12-01T05:23:14,96.55,1
2494,2000-06-25T03:34:18,92.07,1
2498,2000-02-07T10:07:13,92.15,1
2508,2000-06-12T13:21:38,90.72,1
2521,2000-07-12T12:25:05,92.45,1
2546,2000-04-11T03:19:28,92.34,1
2553,2000-02-13T12:08:56,93.91,1
2558,2000-11-20T09:38:35,94.67,1
2560,2000-04-13T22:06:17,93.07,1
2577,2000-09-22T01:19:28,90.32,1
2578,2000-05-03T09:06:32,97.99,1
2591,2000-02-23T08:06:45,92.93,1
2596,2000-02-19T09:17:57,92.16,1
2611,2000-08-23T01:31:57,92.14,1
2618,2000-11-26T09:26:15,99.14,1
2632,2000-08-06T10:37:14,97.1,1
2636,2000-03-13T08:43:29,95.49,1
2641,2000-05-18T12:35:34,93.63,1
2642,2000-07-17T09:03:08,90.8,1
2645,2000-04-13T09:02:32,93.8,1
2647,2000-06-03T18:02:26,95.19,1
2652,2000-11-26T00:02:11,99.92,1
2658,2000-11-15T13:27:41,92.12,1
2670,2000-06-24T11:19:25,97.19,1
2676,2000-03-22T11:53:34,90.95,1
2700,2000-09-21T04:43:17,99.72,1
2717,2000-11-17T20:42:25,97.07,1
2728,2000-11-27T11:51:35,97.16,1
2738,2000-12-06T17:54:33,96.91,1
2742,2000-02-29T22:03:44,92.46,1
2756,2000-05-18T20:59:27,99.37,1
2774,2000-09-02T05:21:32,95.1,1
2779,2000-10-07T08:54:43,92.06,1
2784,2000-06-18T18:40:20,92.8,1
2786,2000-06-18T03:23:45,99.81,1
2792,2000-11-06T16:12:47,91.35,1
2819,2000-02-13T00:41:51,97.57,1
2824,2000-10-08T06:23:03,95.76,1
2829,2000-09-03T20:00:17,97.75,1
2834,2000-03-13T11:00:21,96.46,1
2836,2000-07-16T07:01:48,96.8,1
2845,2000-01-03T22:05:36,93.24,1
2855,2000-05-22T11:10:56,92.35,1
2864,2000-07-05T22:49:53,98.79,1
2868,2000-12-18T09:23:35,94.18,1
2902,2000-04-21T08:56:59,97.68,1
2903,2000-12-19T16:58:39,91.43,1
2919,2000-04-26T09:07:57,92.18,1
2943,2000-11-15T16:03:41,91.71,1
2959,2000-03-14T08:04:47,93.86,1
2967,2000-08-22T04:15:36,93.2,1
3007,2000-03-27T16:51,94.1,1
3015,2000-04-16T08:32:50,97.31,1
3017,2000-03-19T20:08:06,96.53,1
3018,2000-03-06T07:32:36,99.83,1
3033,2000-09-10T21:24:16,97.97,1
3046,2000-06-11T08:39:35,92.5,1
3063,2000-10-30T13:23:22,93.08,1
3067,2000-09-09T22:22:18,98.11,1
3071,2000-02-21T19:49:56,94.18,1
3079,2000-02-28T14:59:28,96.22,1
3084,2000-02-25T08:58:47,96.47,1
3085,2000-05-14T13:24:55,94.87,1
3087,2000-10-20T06:41:33,98.67,1
3092,2000-01-06T16:11:32,92.37,1
3131,2000-12-22T16:07:21,90.92,1
3137,2000-05-27T22:39:17,92.29,1
3139,2000-12-06T09:22:18,98.48,1
3177,2000-08-02T15:03:27,95.56,1
3188,2000-02-13T11:34:55,96.53,1
3208,2000-07-15T21:20:45,99.34,1
3213,2000-08-10T08:48:13,91.27,1
3214,2000-09-25T19:48:04,94.37,1
3223,2000-10-29T04:03:42,98.16,1
3235,2000-11-04T13:12:21,92.22,1
3245,2000-04-02T10:33:19,97.21,1
3248,2000-03-31T07:45:32,93.67,1
3264,2000-06-21T00:49:47,97.27,1
3276,2000-06-08T17:23:38,94.38,1
3280,2000-07-13T10:46:39,90.87,1
3296,2000-09-17T23:43:52,90.0,1
3305,2000-08-01T19:56:01,94.35,1
3306,2000-12-16T11:23:06,97.01,1
3307,2000-12-20T03:55:02,94.07,1
3335,2000-04-22T11:21:44,90.47,1
3342,2000-01-31T05:22:58,97.91,1
3344,2000-07-23T15:09:07,90.06,1
3368,2000-01-05T17:58:25,96.65,1
3372,2000-12-02T01:10:07,91.45,1
3380,2000-07-06T11:42:35,97.47,1
3388,2000-12-24T23:51:06,90.81,1
3399,2000-01-29T18:17:02,92.91,1
3407,2000-08-23T14:03:03,94.5,1
3421,2000-11-06T15:38:10,90.57,1
3430,2000-03-27T21:21:29,99.0,1
3438,2000-11-05T10:18:02,90.29,1
3452,2000-08-25T06:07:41,95.75,1
3461,2000-05-25T07:29:57,96.38,1
3469,2000-06-03T16:06:51,91.81,1
3473,2000-02-27T09:12:08,94.31,1
3475,2000-03-24T13:49:27,96.71,1
3483,2000-11-16T14:16:42,93.08,1
3489,2000-07-30T09:10:45,94.65,1
3508,2000-10-17T00:50:35,92.49,1
3518,2000-04-30T06:56:29,94.34,1
3520,2000-11-16T21:06:01,95.61,1
3526,2000-06-13T07:06:19,97.57,1
3533,2000-01-12T03:00:43,97.16,1
3534,2000-10-06T23:32:12,91.99,1
3561,2000-06-22T11:05:20,91.28,1
3562,2000-02-20T14:01:07,95.41,1
3563,2000-05-09T13:33:16,91.21,1
3565,2000-03-25T10:02:05,92.43,1
3572,2000-08-20T17:13:51,92.22,1
3579,2000-06-10T01:59:37,92.22,1
3606,2000-06-05T16:09:21,96.58,1
3613,2000-10-21T12:31:25,95.22,1
3617,2000-07-27T22:28:53,96.69,1
3624,2000-12-11T17:12:24,95.27,1
3647,2000-05-05T05:35:10,97.1,1
3659,2000-08-09T11:41:56,93.23,1
3662,2000-06-04T12:43:16,92.71,1
3694,2000-06-17T01:59:54,95.63,1
3707,2000-09-30T07:35:52,96.67,1
3709,2000-06-02T18:16:26,99.59,1
3712,2000-12-11T04:49:09,90.3,1
3717,2000-10-29T22:45:04,95.36,1
3724,2000-11-26T08:54:59,95.04,1
3728,2000-02-11T02:48:45,91.14,1
3732,2000-09-09T10:20:36,93.55,1
3765,2000-04-22T11:23:52,97.1,1
3772,2000-01-05T19:46:23,99.44,1
3774,2000-08-08T06:04:35,97.58,1
3786,2000-01-18T20:41:33,98.3,1
3802,2000-06-07T11:20:22,94.43,1
3835,2000-10-25T15:13:19,94.99,1
3840,2000-09-21T08:12:35,92.26,1
3842,2000-11-09T04:35:17,98.15,1
3844,2000-08-14T23:49:32,93.49,1
3851,2000-06-07T20:51:05,93.59,1
3870,2000-01-01T03:01:11,96.66,1
3882,2000-10-29T09:55:46,93.14,1
3888,2000-07-04T04:54:47,90.74,1
3891,2000-07-03T18:57:21,93.48,1
3892,2000-02-26T21:18:59,97.42,1
3949,2000-05-22T19:28:53,98.95,1
3950,2000-10-09T14:44:23,90.23,1
3967,2000-09-11T03:11:14,98.23,1
3970,2000-08-05T20:05:27,96.21,1
3992,2000-08-16T21:32:58,92.13,1
4001,2000-04-27T03:05:43,99.27,1
4015,2000-03-26T15:57:36,92.23,1
4024,2000-12-30T09:32:24,90.32,1
4026,2000-12-03T00:55:02,92.38,1
4059,2000-08-17T08:02:07,99.57,1
4069,2000-06-25T08:17:39,99.68,1
4084,2000-05-05T04:29:05,91.85,1
4086,2000-08-18T21:12:54,96.73,1
4098,2000-10-02T18:44:17,91.37,1
4124,2000-08-08T01:19:14,90.05,1
4129,2000-04-24T14:50:27,98.48,1
4130,2000-12-24T12:00:19,95.61,1
4157,2000-12-19T00:34:11,92.06,1
4159,2000-08-19T12:25:40,92.68,1
4185,2000-06-21T11:41:28,92.41,1
4191,2000-04-07T08:35:55,97.39,1
4195,2000-05-17T02:38:49,97.62,1
4198,2000-04-29T20:55:10,92.81,1
4205,2000-11-11T19:15:34,93.18,1
4220,2000-08-25T21:58:36,90.4,1
4222,2000-11-12T01:44:05,99.3,1
4232,2000-12-02T23:31:25,98.86,1
4233,2000-03-04T09:22:38,90.2,1
4237,2000-01-24T08:07:46,92.33,1
4252,2000-07-10T04:45:07,92.61,1
4258,2000-10-01T02:20:04,98.13,1
4270,2000-08-31T15:12:25,93.62,1
4275,2000-06-03T23:16:39,97.42,1
4296,2000-11-21T21:55:49,99.93,1
4321,2000-09-13T22:10:03,97.42,1
4339,2000-06-14T11:19:26,96.14,1
4371,2000-08-01T22:16:10,92.53,1
4378,2000-06-25T14:33:33,93.02,1
4381,2000-07-16T19:46:02,99.43,1
4385,2000-09-24T14:29:01,93.37,1
4387,2000-04-26T15:19:13,96.08,1
4389,2000-03-11T04:46:30,92.36,1
4391,2000-01-20T15:57:30,96.23,1
4397,2000-12-20T14:28:41,96.18,1
4400,2000-12-02T09:42:24,98.33,1
4405,2000-08-10T17:47:56,94.04,1
4416,2000-11-27T19:27:19,99.23,1
4423,2000-06-07T03:15:01,97.61,1
4424,2000-07-31T01:23:33,97.62,1
4438,2000-11-12T20:28:54,90.9,1
4439,2000-12-09T10:55:18,97.74,1
4446,2000-04-22T12:14:23,93.94,1
4449,2000-03-23T08:44:38,96.5,1
4456,2000-09-20T21:02:56,97.74,1
4466,2000-09-30T19:09:10,92.45,1
4474,2000-01-18T04:48:31,94.51,1
4498,2000-08-27T09:44:41,95.37,1
4501,2000-11-25T02:37:31,98.77,1
4506,2000-12-10T15:53:44,95.93,1
4507,2000-12-17T20:00:26,94.13,1
4539,2000-10-05T14:33:32,92.95,1
4565,2000-01-27T07:48:16,90.72,1
4571,2000-11-22T12:47:50,97.51,1
4581,2000-11-09T11:29:21,99.58,1
4593,2000-09-05T18:37:59,90.61,1
4619,2000-11-23T12:44:42,98.15,1
4625,2000-11-28T09:52:43,95.1,1
4646,2000-11-12T20:04:12,90.73,1
4647,2000-12-06T13:26:11,94.26,1
4657,2000-06-29T09:37:46,95.19,1
4664,2000-09-04T22:46:37,98.03,1
4667,2000-01-06T03:48:29,91.31,1
4676,2000-07-09T20:00:46,96.3,1
4687,2000-10-12T09:44:08,91.72,1
4715,2000-04-09T13:59:22,98.62,1
4751,2000-05-03T05:26:11,91.82,1
4759,2000-09-08T00:08:27,96.18,1
4762,2000-01-13T22:06:03,97.9,1
4770,2000-01-26T08:53:52,99.44,1
4772,2000-11-20T17:14:02,93.89,1
4827,2000-08-17T04:12:41,91.3,1
4836,2000-05-17T11:54:18,90.95,1
4839,2000-08-01T01:08:12,98.8,1
4840,2000-03-10T03:27:05,98.26,1
4842,2000-11-06T00:33:26,91.59,1
4850,2000-06-22T08:50:40,97.33,1
4855,2000-08-21T04:10:12,90.12,1
4861,2000-05-02T10:39:55,99.19,1
4889,2000-05-16T05:39:53,96.07,1
4904,2000-11-27T19:03:49,94.68,1
4907,2000-02-07T07:09:23,92.81,1
4912,2000-10-03T21:02:31,93.15,1
4915,2000-11-23T16:06:37,95.95,1
4918,2000-05-09T18:30:07,92.51,1
4934,2000-01-12T06:48:23,92.28,1
4978,2000-05-09T23:22:29,95.02,1
4985,2000-03-20T06:51,93.13,1
4989,2000-02-11T15:42:11,92.77,1
4991,2000-08-08T11:57:54,92.42,1
5006,2000-04-12T07:50:02,96.6,1
5012,2000-03-20T23:31:48,95.32,1
5022,2000-09-28T03:36:32,94.92,1
5046,2000-02-01T04:54:02,94.22,1
5060,2000-01-19T05:00:26,96.35,1
5063,2000-09-26T03:44:06,99.39,1
5066,2000-08-11T14:29,92.78,1
5068,2000-09-19T00:16:38,91.51,1
5078,2000-02-11T07:47:42,98.91,1
5082,2000-11-01T18:33:48,95.76,1
5084,2000-09-07T12:53:01,92.47,1
5087,2000-05-11T06:10:51,99.27,1
5135,2000-02-03T19:47:11,91.42,1
5142,2000-08-04T21:14:33,96.65,1
5144,2000-08-09T19:19:21,98.29,1
5154,2000-11-01T05:09:57,98.86,1
5161,2000-05-16T14:03:24,93.12,1
5172,2000-11-03T05:01:05,91.06,1
5181,2000-11-02T05:06:37,95.68,1
5186,2000-03-04T01:59:56,97.42,1
5192,2000-03-15T14:01:09,97.97,1
5195,2000-09-07T15:43:46,95.45,1
5201,2000-03-16T23:09:26,99.77,1
5216,2000-05-14T16:40:14,97.7,1
5217,2000-10-11T03:45:55,96.09,1
5223,2000-09-02T07:08:47,98.63,1
5227,2000-06-12T09:36:11,94.71,1
5236,2000-08-22T11:50:17,94.53,1
5239,2000-07-06T19:33:32,93.33,1
5247,2000-05-11T06:07:13,93.22,1
5251,2000-09-08T11:30:12,97.11,1
5257,2000-03-21T23:40:48,95.79,1
5284,2000-11-02T09:29:57,92.06,1
5291,2000-01-28T19:52:03,99.74,1
5295,2000-01-21T09:12:45,98.64,1
5302,2000-04-10T11:58:40,94.77,1
5315,2000-04-17T14:36:06,95.82,1
5317,2000-07-31T07:48:31,92.63,1
5342,2000-09-02T09:03:16,91.33,1
5344,2000-05-25T21:53:08,96.85,1
5353,2000-08-21T01:33:18,98.12,1
5366,2000-11-23T03:41:36,98.44,1
5369,2000-11-26T04:23:43,91.62,1
5371,2000-05-03T07:19:33,92.48,1
5376,2000-04-12T10:30:24,91.94,1
5384,2000-12-14T14:21:08,96.07,1
5388,2000-02-29T20:55:31,90.06,1
5420,2000-02-15T02:38:19,93.2,1
5422,2000-05-22T07:07:29,99.37,1
5429,2000-02-16T13:40:02,95.95,1
5441,2000-10-16T03:40:32,92.74,1
5473,2000-02-16T21:19:31,91.41,1
5479,2000-10-11T07:15:17,94.97,1
5501,2000-04-24T07:43:28,99.91,1
5504,2000-03-24T21:55:58,96.25,1
5518,2000-04-26T01:18:42,99.24,1
5533,2000-05-04T11:36:58,96.15,1
5547,2000-03-07T03:23:04,93.15,1
5552,2000-01-13T14:43:46,97.94,1
5564,2000-09-23T06:45:30,92.37,1
5566,2000-08-11T03:33:43,91.49,1
5567,2000-09-27T11:17:17,95.97,1
5570,2000-01-02T14:12:03,92.73,1
5576,2000-09-03T15:57:35,96.74,1
5581,2000-01-27T12:10:16,98.25,1
5587,2000-11-14T05:28:53,90.69,1
5631,2000-07-22T13:40:34,97.33,1
5637,2000-02-02T12:06:11,91.8,1
5674,2000-12-17T10:36:09,98.44,1
5686,2000-08-11T05:21:56,97.89,1
5698,2000-04-25T12:56:46,97.2,1
5704,2000-02-14T00:40:24,95.12,1
5713,2000-05-29T13:55:48,95.2,1
5733,2000-11-19T14:35:12,96.29,1
5751,2000-06-04T00:22:05,98.58,1
5760,2000-04-01T02:21:37,96.33,1
5791,2000-10-17T21:44:17,98.89,1
5800,2000-11-11T05:14:05,91.32,1
5806,2000-08-06T10:03:25,90.47,1
5807,2000-09-22T22:48:34,92.85,1
5813,2000-04-02T13:20:11,95.53,1
5844,2000-11-03T18:32:18,95.39,1
5848,2000-12-27T06:26:19,91.96,1
5852,2000-11-06T23:58:13,93.82,1
5854,2000-11-26T08:09:03,93.8,1
5858,2000-12-16T01:06:30,92.84,1
5864,2000-01-10T12:43:26,92.83,1
5868,2000-03-12T11:35:57,91.04,1
5888,2000-07-22T13:50:39,95.26,1
5899,2000-05-13T15:48:22,97.13,1
5901,2000-02-09T21:13:40,91.57,1
5923,2000-06-30T08:29:12,90.92,1
5927,2000-06-05T05:46:05,98.07,1
5933,2000-07-27T11:03:58,99.71,1
5936,2000-03-25T04:50:56,94.99,1
5941,2000-01-11T21:54:32,97.48,1
5942,2000-10-13T11:39:10,99.94,1
5945,2000-01-15T18:01:08,90.97,1
5950,2000-01-11T08:00:15,96.98,1
5951,2000-10-06T00:54:08,91.25,1
5957,2000-07-04T22:47:32,93.55,1
5958,2000-02-24T14:36:56,94.1,1
5969,2000-01-03T03:59:46,96.42,1
5972,2000-10-16T17:21:43,91.08,1
5979,2000-07-04T16:28,93.16,1
6000,2000-09-21T10:07:35,98.79,1
6004,2000-03-17T06:43:27,95.45,1
6019,2000-04-27T01:53:40,95.32,1
6033,2000-03-30T05:35:01,94.0,1
6052,2000-10-12T05:52:29,92.53,1
6072,2000-07-24T06:34:24,99.07,1
6074,2000-01-01T17:33:56,92.87,1
6096,2000-10-06T08:41:06,94.06,1
6129,2000-10-13T02:26,94.53,1
6139,2000-01-29T08:06:40,99.39,1
6150,2000-03-31T03:10:30,93.36,1
6154,2000-02-17T02:32:32,92.51,1
6157,2000-12-13T20:58:38,92.03,1
6158,2000-09-28T04:11:54,95.31,1
6163,2000-04-05T07:01:14,98.9,1
6167,2000-08-29T22:42:29,93.51,1
6225,2000-01-08T05:15:19,96.56,1
6226,2000-10-07T19:03:12,94.9,1
6228,2000-05-22T12:13:51,92.99,1
6244,2000-10-22T20:56:24,97.87,1
6251,2000-06-01T03:46:53,92.26,1
6260,2000-04-04T05:12:17,90.96,1
6265,2000-03-09T08:10:22,91.04,1
6284,2000-06-16T15:11:01,92.06,1
6291,2000-11-09T11:51:16,93.08,1
6293,2000-10-01T04:02:29,96.43,1
6294,2000-07-26T13:36:15,94.98,1
6297,2000-01-19T05:18:27,94.59,1
6300,2000-08-04T06:34:36,98.24,1
6302,2000-03-25T07:11:56,97.29,1
6303,2000-03-03T21:20:14,94.21,1
6308,2000-08-15T17:28:04,97.27,1
6315,2000-09-08T02:10:13,90.43,1
6325,2000-07-19T22:48:12,94.66,1
6332,2000-09-20T23:46:45,96.29,1
6339,2000-09-06T08:20:01,90.72,1
6353,2000-09-25T14:57:50,94.7,1
6360,2000-07-30T06:00:17,98.46,1
6361,2000-03-09T06:35:45,98.1,1
6363,2000-11-07T11:01:11,93.49,1
6370,2000-08-12T07:01:36,98.13,1
6375,2000-11-21T06:41:21,99.73,1
6377,2000-12-07T11:35:54,95.19,1
6378,2000-12-13T20:15:28,90.89,1
6389,2000-11-21T02:30:38,94.12,1
6395,2000-09-28T18:46:33,91.5,1
6396,2000-05-04T17:19:07,96.29,1
6409,2000-06-03T16:36:28,92.75,1
6421,2000-05-01T04:57:38,91.38,1
6441,2000-03-15T16:15:28,97.97,1
6454,2000-08-13T10:07:26,96.77,1
6459,2000-04-14T11:09:06,90.56,1
6463,2000-09-16T05:27:57,99.63,1
6490,2000-09-17T09:06:54,99.35,1
6495,2000-06-04T21:22:50,93.46,1
6500,2000-10-18T06:24:03,94.74,1
6517,2000-05-24T23:30:41,94.86,1
